Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
180	1	35.500000	180000	100.000000	6.943386	5.131356	5.495263	10.744016	1.312992	1.034638	1.054738	1.955651	7.018841	6.557215	6.841010	1.577913	46.611205	36.729661	37.443198	69.425595	Cricetomys_gambianus
181	1	35.500000	180000	100.000000	6.506547	5.151001	5.470406	10.898818	1.230243	0.859375	1.051702	1.918407	7.018841	6.557215	6.841010	1.577913	43.673625	30.507828	37.335435	68.103432	Saccostomus_campestris
182	24	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arborimus_longicaudus,Cannomys_badius,Dicrostonyx_groenlandicus,Lemmiscus_curtatus,Lemmus_lemmus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Myopus_schisticolor,Mystromys_albicaudatus,Neofiber_alleni,Ondatra_zibethicus,Phenacomys_intermedius,Tachyoryctes_splendens
183	2	34.100000	180000	100.000000	6.404613	3.866108	5.462167	13.280048	1.209525	1.334579	1.050771	2.255962	6.742041	6.298621	6.571223	1.515685	41.244806	45.509148	35.831276	76.928298	Cannomys_badius,Tachyoryctes_splendens
184	1	15.800000	180000	100.000000	6.660521	4.357616	5.472860	11.033141	1.257720	0.971740	1.052092	1.902039	3.123878	2.918423	3.044731	0.702282	19.871979	15.353488	16.623053	30.052217	Cannomys_badius
185	1	15.800000	180000	100.000000	6.518655	5.461243	5.465963	10.017353	1.233644	1.173403	1.051313	1.903961	3.123878	2.918423	3.044731	0.702282	19.491573	18.539762	16.610751	30.082582	Tachyoryctes_splendens
186	22	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arborimus_longicaudus,Dicrostonyx_groenlandicus,Lemmiscus_curtatus,Lemmus_lemmus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Myopus_schisticolor,Mystromys_albicaudatus,Neofiber_alleni,Ondatra_zibethicus,Phenacomys_intermedius
187	21	29.300000	180000	100.000000	28.456149	20.531910	23.394832	38.267588	5.383542	3.952255	4.505316	6.913755	5.793015	5.412012	5.646242	1.302334	157.737784	115.801070	132.005759	202.573031	Arborimus_longicaudus,Dicrostonyx_groenlandicus,Lemmiscus_curtatus,Lemmus_lemmus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Myopus_schisticolor,Neofiber_alleni,Ondatra_zibethicus,Phenacomys_intermedius
188	19	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arborimus_longicaudus,Lemmiscus_curtatus,Lemmus_lemmus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Myopus_schisticolor,Ondatra_zibethicus,Phenacomys_intermedius
189	4	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arborimus_longicaudus,Lemmus_lemmus,Myopus_schisticolor,Phenacomys_intermedius
190	2	15.000000	180000	100.000000	27.477054	20.921705	23.231380	36.982389	5.198312	4.207305	4.477449	6.730232	2.965707	2.770654	2.890567	0.666724	77.974685	63.109569	67.161732	100.953484	Arborimus_longicaudus,Phenacomys_intermedius
191	1	5.600000	180000	100.000000	28.690279	19.069035	23.328830	43.672529	5.434352	3.828812	4.490805	7.999158	1.107197	1.034378	1.079145	0.248910	30.432372	21.441345	25.148506	44.795286	Arborimus_longicaudus
192	1	5.600000	180000	100.000000	28.795607	25.302797	23.302891	89.282037	5.451455	4.418805	4.486223	15.624861	1.107197	1.034378	1.079145	0.248910	30.528150	24.745310	25.122850	87.499222	Phenacomys_intermedius
193	2	9.800000	180000	100.000000	30.848396	17.251986	23.611116	56.513224	5.834108	4.388277	4.537833	10.104087	1.937595	1.810161	1.888504	0.435593	57.174261	43.005118	44.470763	99.020048	Lemmus_lemmus,Myopus_schisticolor
194	1	10.800000	180000	100.000000	29.034277	22.437848	23.421808	41.799404	5.498277	3.781978	4.507575	7.812832	2.135309	1.994871	2.081209	0.480041	59.381393	40.845365	48.681814	84.378583	Lemmus_lemmus
195	1	10.800000	180000	100.000000	31.171123	21.904044	23.619172	54.267040	5.886718	4.137315	4.540095	9.379804	2.135309	1.994871	2.081209	0.480041	63.576552	44.683002	49.033028	101.301884	Myopus_schisticolor
196	15	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lemmiscus_curtatus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Ondatra_zibethicus
197	1	20.600000	180000	100.000000	27.212218	19.669947	23.239296	33.580945	5.155366	3.964882	4.479419	6.192570	4.072905	3.805032	3.969713	0.915634	106.200545	81.676576	92.276041	127.566951	Lemmiscus_curtatus
198	14	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Ondatra_zibethicus
