Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
499	6	4.800000	22354	12.418889	1.195446	1.029067	1.000000	1.667328	0.240654	0.198099	0.201674	0.338548	0.973509	0.945795	0.967092	0.142886	1.155137	0.950876	0.968035	1.625030	Bassariscus_sumichrasti,Nasua_narica,Nasua_nasua,Potos_flavus,Procyon_cancrivorus,Procyon_lotor
500	5	10.700000	24716	13.731111	1.200944	0.991591	1.000000	1.705849	0.241357	0.200414	0.201514	0.341930	2.170114	2.108335	2.155809	0.318516	2.582524	2.144429	2.156205	3.658654	Bassariscus_sumichrasti,Nasua_narica,Nasua_nasua,Procyon_cancrivorus,Procyon_lotor
501	4	0.200000	29698	16.498889	1.351528	1.082138	1.000000	2.549767	0.272002	0.192923	0.201753	0.517522	0.040563	0.039408	0.040295	0.005954	0.054400	0.038585	0.040351	0.103504	Nasua_narica,Nasua_nasua,Procyon_cancrivorus,Procyon_lotor
502	2	13.000000	30538	16.965556	1.247365	1.085288	1.000000	2.014907	0.250643	0.183856	0.201636	0.391797	2.636587	2.561528	2.619207	0.386982	3.258365	2.390127	2.621262	5.093366	Procyon_cancrivorus,Procyon_lotor
503	1	2.800000	29442	16.356667	1.177600	1.041079	1.000000	1.542652	0.236959	0.195893	0.201280	0.320163	0.567880	0.551714	0.564137	0.083350	0.663484	0.548499	0.563585	0.896457	Procyon_cancrivorus
504	1	2.800000	29772	16.540000	1.203746	0.916872	1.000000	1.987802	0.242229	0.192041	0.201376	0.405167	0.567880	0.551714	0.564137	0.083350	0.678240	0.537716	0.563853	1.134468	Procyon_lotor
505	2	10.300000	29776	16.542222	1.183158	0.995709	1.000000	1.531719	0.237865	0.201293	0.201322	0.307648	2.088988	2.029519	2.075218	0.306609	2.450009	2.073321	2.073617	3.168775	Nasua_narica,Nasua_nasua
506	1	5.500000	29587	16.437222	1.184845	1.151704	1.000000	2.641413	0.237968	0.138350	0.201236	0.466855	1.115479	1.083724	1.108126	0.163723	1.308826	0.760926	1.106795	2.567703	Nasua_narica
507	1	5.500000	30153	16.751667	1.211483	1.140423	1.000000	3.002790	0.243126	0.177246	0.201386	0.591764	1.115479	1.083724	1.108126	0.163723	1.337195	0.974854	1.107623	3.254701	Nasua_nasua
508	1	16.000000	23257	12.920556	1.105890	1.038848	1.000000	1.211488	0.222161	0.196848	0.201050	0.234871	3.245030	3.152650	3.223640	0.476285	3.554572	3.149574	3.216800	3.757930	Bassariscus_sumichrasti
509	1	26.700000	23287	12.937222	1.257463	0.951562	1.000000	1.871153	0.252523	0.185741	0.202153	0.373816	5.415144	5.260985	5.379449	0.794801	6.742366	4.959288	5.397498	9.980885	Potos_flavus
510	1	39.300000	17949	9.971667	1.109947	1.067425	1.000000	1.304702	0.223155	0.190729	0.201258	0.249992	7.970605	7.743697	7.918066	1.169876	8.769986	7.495654	7.909439	9.824670	Ailurus_fulgens
511	5	51.800000	60313	33.507222	2.751728	0.804472	1.000000	5.506057	0.542565	0.226019	0.215517	1.055052	10.505784	10.206705	10.436534	1.541974	28.104888	11.707781	11.163806	54.651712	Canis_latrans,Canis_mesomelas,Cerdocyon_thous,Vulpes_vulpes,Vulpes_zerda
512	3	4.200000	103184	57.324444	5.469485	1.533729	2.743803	11.400574	1.080763	0.262724	0.547233	2.161786	0.851820	0.827571	0.846205	0.125025	4.539205	1.103440	2.298377	9.079500	Canis_latrans,Canis_mesomelas,Cerdocyon_thous
513	2	1.600000	157625	87.569444	12.079039	4.985592	7.751301	24.511234	2.392636	1.001980	1.539680	4.763599	0.324503	0.315265	0.322364	0.047629	3.828217	1.603168	2.463488	7.621758	Canis_latrans,Canis_mesomelas
514	1	1.600000	160620	89.233333	11.675416	6.086999	7.786202	28.737833	2.313050	1.189889	1.546992	5.469477	0.324503	0.315265	0.322364	0.047629	3.700881	1.903822	2.475187	8.751163	Canis_latrans
515	1	1.600000	145637	80.909444	9.168878	0.978924	6.468685	16.190381	1.813608	0.185036	1.283950	3.152475	0.324503	0.315265	0.322364	0.047629	2.901773	0.296058	2.054320	5.043961	Canis_mesomelas
516	1	3.200000	104420	58.011111	5.642476	1.074434	2.937676	11.997967	1.116309	0.215830	0.583469	2.358304	0.649006	0.630530	0.644728	0.095257	3.572188	0.690656	1.867100	7.546574	Cerdocyon_thous
517	2	3.100000	67572	37.540000	3.378919	0.730811	1.000000	9.929852	0.666387	0.164961	0.219450	1.933194	0.628725	0.610826	0.624580	0.092280	2.065800	0.511378	0.680293	5.992900	Vulpes_vulpes,Vulpes_zerda
518	1	4.300000	74485	41.380556	3.800595	1.023692	1.000000	8.784053	0.749609	0.238644	0.224488	1.727909	0.872102	0.847275	0.866353	0.128002	3.223320	1.026170	0.965298	7.430009	Vulpes_vulpes
519	1	4.300000	69235	38.463889	3.311836	1.175835	1.000000	7.209381	0.652984	0.221754	0.220751	1.398132	0.872102	0.847275	0.866353	0.128002	2.807831	0.953543	0.949229	6.011968	Vulpes_zerda
520	15	24.600000	17641	9.800556	1.135497	1.007073	1.000000	1.352443	0.228492	0.195837	0.201041	0.273944	4.989233	4.847200	4.956347	0.732289	5.620893	4.817601	4.945596	6.739019	Acinonyx_jubatus,Arctictis_binturong,Arctogalidia_trivirgata,Fossa_fossana,Galerella_sanguinea,Herpestes_javanicus,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Nandinia_binotata,Panthera_leo,Panthera_tigris,Paradoxurus_hermaphroditus,Puma_concolor,Suricata_suricatta
521	7	24.000000	20404	11.335556	1.134546	0.960663	1.000000	1.464223	0.227954	0.195493	0.200622	0.286835	4.867545	4.728975	4.835460	0.714428	5.470906	4.691836	4.814940	6.884035	Acinonyx_jubatus,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Panthera_leo,Panthera_tigris,Puma_concolor
