Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
778	2	27.300000	29065	16.147222	1.565351	1.162875	1.000000	3.739851	0.047657	0.030895	0.032378	0.099049	0.860545	0.865715	0.863035	0.155879	1.301029	0.843427	0.883906	2.704051	Setifer_setosus,Tenrec_ecaudatus
779	1	32.600000	26116	14.508889	1.383061	1.138040	1.000000	2.880087	0.042292	0.030888	0.032230	0.081635	1.027610	1.033784	1.030584	0.186141	1.378710	1.006938	1.050698	2.661312	Tenrec_ecaudatus
780	1	32.600000	27291	15.161667	1.451987	1.124928	1.000000	3.021739	0.044435	0.031067	0.032304	0.091125	1.027610	1.033784	1.030584	0.186141	1.448579	1.012787	1.053110	2.970685	Setifer_setosus
781	8	62.000000	18700	10.388889	1.311962	1.013118	1.000000	2.088209	0.040103	0.031966	0.031908	0.060018	1.954351	1.966093	1.960006	0.354011	2.486407	1.981864	1.978296	3.721117	Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rozeti,Elephantulus_rufescens,Macroscelides_proboscideus,Petrodromus_tetradactylus
782	7	4.100000	20439	11.355000	1.249536	1.028899	1.000000	1.876100	0.038667	0.031334	0.031765	0.057906	0.129239	0.130016	0.129613	0.023410	0.158533	0.128469	0.130237	0.237415	Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rozeti,Elephantulus_rufescens,Macroscelides_proboscideus
783	6	0.200000	26430	14.683333	1.390200	0.915754	1.000000	2.767502	0.042823	0.030729	0.031705	0.079227	0.006304	0.006342	0.006323	0.001142	0.008565	0.006146	0.006341	0.015845	Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rozeti,Elephantulus_rufescens
784	5	6.500000	28658	15.921111	1.207592	1.067911	1.000000	1.865980	0.037194	0.032879	0.031519	0.054474	0.204892	0.206123	0.205485	0.037114	0.241763	0.213716	0.204873	0.354082	Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rufescens
785	3	4.900000	29772	16.540000	1.155137	1.076092	1.000000	1.706218	0.035531	0.030061	0.031428	0.048000	0.154457	0.155385	0.154904	0.027978	0.174100	0.147300	0.153997	0.235199	Elephantulus_brachyrhynchus,Elephantulus_intufi,Elephantulus_rufescens
786	2	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Elephantulus_brachyrhynchus,Elephantulus_rufescens
787	1	13.500000	29818	16.565556	1.116208	0.984512	1.000000	1.391701	0.034406	0.030941	0.031381	0.040834	0.425544	0.428101	0.426776	0.077083	0.464485	0.417709	0.423647	0.551255	Elephantulus_rufescens
788	1	13.500000	29816	16.564444	1.126735	0.951447	1.000000	1.491387	0.034723	0.029870	0.031399	0.044207	0.425544	0.428101	0.426776	0.077083	0.468758	0.403248	0.423887	0.596798	Elephantulus_brachyrhynchus
789	1	13.500000	29884	16.602222	1.118291	1.069500	1.000000	1.545463	0.034393	0.030805	0.031390	0.041182	0.425544	0.428101	0.426776	0.077083	0.464306	0.415868	0.423765	0.555952	Elephantulus_intufi
790	2	7.300000	30357	16.865000	1.203371	1.043893	1.000000	1.818280	0.037104	0.033239	0.031537	0.054997	0.230109	0.231492	0.230775	0.041682	0.270857	0.242644	0.230216	0.401475	Elephantulus_edwardii,Elephantulus_myurus
791	1	11.100000	30470	16.927778	1.216777	0.964086	1.000000	1.817075	0.037467	0.029709	0.031566	0.054377	0.349892	0.351994	0.350904	0.063379	0.415888	0.329770	0.350383	0.603587	Elephantulus_edwardii
