Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
593	2	5.400000	4870	27.055556	1.906686	1.066500	1.000000	4.519810	0.073938	0.043017	0.041993	0.174875	0.214440	0.205611	0.213565	0.038634	0.399267	0.232291	0.226762	0.944323	Oreamnos_americanus,Ovis_canadensis
594	1	19.400000	4632	25.733333	1.726827	0.972462	1.000000	3.555878	0.066822	0.038835	0.041775	0.139335	0.770394	0.738676	0.767251	0.138795	1.296342	0.753408	0.810435	2.703094	Ovis_canadensis
595	1	19.400000	4654	25.855556	1.791078	1.028882	1.000000	6.635219	0.069157	0.044831	0.041815	0.245334	0.770394	0.738676	0.767251	0.138795	1.341640	0.869716	0.811221	4.759473	Oreamnos_americanus
596	2	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kobus_ellipsiprymnus,Raphicerus_campestris
597	1	26.200000	17997	99.983333	19.267828	13.374877	16.430137	12.064774	0.745695	0.507556	0.639898	0.446836	1.040429	0.997593	1.036184	0.187444	19.537205	13.297979	16.765323	11.707115	Raphicerus_campestris
598	1	26.200000	3937	21.872222	1.538289	0.950930	1.000000	2.862560	0.059819	0.039464	0.041392	0.105179	1.040429	0.997593	1.036184	0.187444	1.567269	1.033966	1.084470	2.755687	Kobus_ellipsiprymnus
599	1	26.200000	3904	21.688889	1.539452	0.995038	1.000000	2.976681	0.059878	0.039582	0.041343	0.119163	1.040429	0.997593	1.036184	0.187444	1.568794	1.037056	1.083200	3.122083	Madoqua_kirkii
600	1	29.900000	3374	18.744444	1.327589	1.054733	1.000000	1.984897	0.051716	0.040589	0.041001	0.076621	1.187360	1.138474	1.182515	0.213916	1.546311	1.213604	1.225930	2.290963	Taurotragus_oryx
601	5	9.500000	3598	19.988889	1.168287	1.037794	1.000000	1.634350	0.045509	0.039117	0.040098	0.062985	0.377255	0.361723	0.375715	0.067966	0.432333	0.371615	0.380931	0.598356	Alces_alces,Capreolus_capreolus,Cervus_elaphus,Odocoileus_virginianus,Rangifer_tarandus
602	4	2.000000	4315	23.972222	1.232775	0.994817	1.000000	1.951836	0.047847	0.037954	0.039939	0.074711	0.079422	0.076152	0.079098	0.014309	0.095695	0.075908	0.079877	0.149422	Alces_alces,Capreolus_capreolus,Odocoileus_virginianus,Rangifer_tarandus
603	2	1.300000	4627	25.705556	1.345475	0.948324	1.000000	2.820220	0.052364	0.041936	0.039975	0.103923	0.051624	0.049499	0.051414	0.009301	0.068073	0.054516	0.051968	0.135100	Alces_alces,Capreolus_capreolus
